id,valor,pais,canal,tipo_cartao,horario,data,usuario_id,fraude
7904,575.36,BR,loja,credito,16:56,2025-03-05,USER_1235,0
7905,444.77,BR,loja,credito,13:06,2025-05-02,USER_1771,0
7906,523.15,BR,loja,debito,16:15,2025-04-27,USER_1480,0
7907,112.74,BR,app,debito,11:05,2025-02-19,USER_1323,0
7908,685.23,BR,loja,credito,18:00,2025-03-09,USER_0711,0
7909,181.99,BR,app,credito,11:19,2025-02-19,USER_1642,0
7910,116.29,BR,web,credito,20:57,2025-05-01,USER_1203,0
7911,495.06,US,web,debito,14:22,2025-03-17,USER_1928,0
7912,107.78,BR,web,credito,20:07,2025-04-22,USER_1126,0
7913,462.88,BR,app,debito,15:09,2025-04-23,USER_0479,0
7914,275.14,NG,web,credito,14:19,2025-04-14,USER_0382,0
7915,312.69,BR,web,debito,16:29,2025-05-01,USER_0927,0
7916,440.37,BR,app,pre-pago,9:21,2025-04-27,USER_0513,1
7917,400.05,BR,loja,debito,18:21,2025-03-19,USER_0384,0
7918,110.97,BR,web,credito,09:31,2025-03-14,USER_1063,0
7919,811.48,BR,loja,credito,08:15,2025-03-21,USER_1098,0
7920,32.21,BR,app,debito,07:03,2025-03-25,USER_1696,0
7921,330.41,BR,app,debito,18:12,2025-04-24,USER_1834,0
7922,553.77,BR,loja,credito,12:16,2025-04-23,USER_1121,0
7923,472.55,BR,loja,debito,21:58,2025-02-23,USER_0313,0
7924,354.15,BR,loja,credito,20:39,2025-04-01,USER_0110,0
7925,522.49,RU,web,credito,4:38,2025-03-12,USER_0111,1
7926,247.1,BR,app,credito,14:43,2025-05-14,USER_0493,0
7927,575.54,BR,loja,debito,17:14,2025-04-05,USER_0364,0
7928,679.02,BR,web,debito,17:51,2025-05-01,USER_1921,0
7929,539.01,BR,app,debito,16:19,2025-04-20,USER_0124,0
7930,218.27,BR,app,credito,06:53,2025-03-23,USER_0245,0
7931,247.59,BR,app,credito,16:10,2025-03-18,USER_0093,0
7932,364.98,BR,loja,debito,13:14,2025-04-29,USER_1656,0
7933,19.33,BR,app,debito,13:14,2025-04-02,USER_0667,0
7934,380.52,BR,app,credito,12:41,2025-05-08,USER_1763,0
7935,485.69,NG,app,debito,12:56,2025-03-04,USER_0839,0
7936,739.95,BR,loja,debito,12:22,2025-04-17,USER_1586,0
7937,456.33,BR,app,credito,17:51,2025-03-22,USER_0569,0
7938,383.27,BR,app,credito,21:29,2025-03-25,USER_0071,0
7939,376.69,BR,app,credito,17:48,2025-05-11,USER_1006,0
7940,632.64,BR,loja,debito,10:35,2025-05-07,USER_0460,0
7941,4510.05,US,app,credito,22:28,2025-03-10,USER_1426,1
7942,416.97,BR,web,credito,10:25,2025-04-20,USER_1542,0
7943,384.88,BR,app,credito,16:12,2025-03-05,USER_0045,0
7944,19.73,BR,loja,credito,14:06,2025-04-24,USER_1209,0
7945,265.35,BR,app,debito,13:19,2025-02-27,USER_1928,0
7946,541.52,BR,loja,credito,09:12,2025-03-02,USER_0102,0
7947,239.02,BR,app,credito,14:23,2025-05-15,USER_0910,0
7948,294.27,BR,web,debito,14:24,2025-04-15,USER_0716,0
7949,200.65,BR,web,credito,19:00,2025-03-19,USER_1066,0
7950,530.8,BR,app,debito,09:36,2025-03-07,USER_0711,0
7951,666.79,BR,loja,debito,11:20,2025-03-14,USER_0476,0
7952,160.07,BR,app,credito,21:21,2025-04-05,USER_1606,0
7953,241.86,BR,loja,debito,19:04,2025-04-06,USER_0337,0
7954,495.96,BR,app,credito,11:53,2025-04-18,USER_1174,0
7955,452.13,US,app,debito,14:34,2025-03-10,USER_0907,0
7956,359.36,BR,app,debito,16:44,2025-04-21,USER_0557,0
7957,744.65,BR,web,credito,18:20,2025-03-15,USER_0740,0
7958,260.79,BR,loja,credito,15:17,2025-04-08,USER_1056,0
7959,164.75,BR,app,debito,09:48,2025-04-01,USER_0110,0
7960,908.37,CN,app,debito,09:55,2025-04-18,USER_0726,0
7961,743.88,BR,app,debito,21:19,2025-02-24,USER_0655,0
7962,148.43,BR,app,credito,08:16,2025-04-24,USER_1185,0
7963,801.24,BR,web,credito,12:18,2025-05-13,USER_1779,0
7964,206.28,BR,app,debito,11:00,2025-05-12,USER_0887,0
7965,97.31,BR,app,credito,07:00,2025-05-05,USER_0175,0
7966,247.34,BR,app,debito,08:54,2025-03-05,USER_1546,0
7967,118.17,BR,app,credito,20:21,2025-03-17,USER_1857,0
7968,662.39,BR,app,debito,18:55,2025-05-15,USER_1231,0
7969,229.28,BR,app,credito,09:24,2025-05-06,USER_1973,0
7970,297.8,BR,app,credito,09:31,2025-04-16,USER_1426,0
7971,239.24,BR,loja,debito,20:55,2025-03-02,USER_1375,0
7972,522.67,BR,app,credito,21:16,2025-05-17,USER_1055,0
7973,622.17,BR,app,credito,09:24,2025-02-25,USER_0073,0
7974,93.01,US,app,credito,06:59,2025-04-27,USER_1209,0
7975,275.25,BR,app,debito,19:42,2025-04-20,USER_1507,0
7976,364.37,BR,app,pre-pago,15:38,2025-02-19,USER_0533,0
7977,406.29,BR,app,debito,09:21,2025-04-30,USER_1820,0
7978,500.93,BR,loja,debito,08:39,2025-03-13,USER_1453,0
7979,409.2,BR,web,debito,11:36,2025-03-31,USER_0174,0
7980,392.64,BR,web,credito,19:37,2025-04-15,USER_1520,0
7981,526.59,BR,loja,credito,13:39,2025-04-04,USER_0873,0
7982,586.77,BR,loja,debito,19:21,2025-02-27,USER_1566,0
7983,533.77,BR,loja,credito,16:28,2025-04-10,USER_0663,0
7984,578.92,NG,loja,credito,08:29,2025-05-10,USER_0480,0
7985,229.27,BR,app,credito,06:13,2025-05-10,USER_1298,0
7986,503.31,BR,app,credito,20:56,2025-03-22,USER_0564,0
7987,243.43,BR,app,credito,08:13,2025-03-15,USER_0618,0
7988,522.24,BR,web,credito,13:56,2025-04-24,USER_0479,1
7989,433.94,BR,loja,credito,07:06,2025-05-03,USER_1163,0
7990,167.51,BR,loja,credito,07:35,2025-03-24,USER_1709,0
7991,407.67,BR,loja,credito,08:24,2025-04-06,USER_1151,0
7992,282.75,BR,loja,debito,11:41,2025-03-31,USER_1303,0
7993,551.22,BR,loja,debito,10:05,2025-02-17,USER_1870,0
7994,495.46,BR,loja,debito,09:44,2025-03-10,USER_1556,0
7995,475.68,BR,app,debito,08:32,2025-04-28,USER_0213,0
7996,527.02,BR,app,credito,09:57,2025-04-12,USER_0636,0
7997,53.55,BR,app,credito,10:46,2025-04-23,USER_0033,0
7998,358.5,BR,app,credito,17:16,2025-03-20,USER_1856,0
7999,722.03,BR,loja,credito,18:37,2025-03-10,USER_1383,0
8000,686.75,BR,web,debito,11:26,2025-04-10,USER_1767,0
8001,479.94,BR,loja,credito,20:26,2025-03-30,USER_0655,0
8002,235.73,BR,app,debito,19:20,2025-03-18,USER_1225,0
8003,470.25,BR,loja,credito,07:41,2025-04-24,USER_1173,0
8004,205.38,BR,web,credito,13:30,2025-04-10,USER_1593,0
8005,559.86,BR,loja,debito,14:52,2025-02-17,USER_1536,0
8006,156.03,BR,web,debito,07:20,2025-05-09,USER_0019,0
8007,317.31,BR,app,credito,20:15,2025-04-19,USER_0124,0
8008,209.21,BR,loja,credito,10:53,2025-05-08,USER_0965,0
8009,633.26,BR,web,debito,07:05,2025-04-16,USER_0176,0
8010,386.89,FR,app,debito,12:55,2025-02-23,USER_1793,0
8011,512.74,US,loja,debito,07:08,2025-02-22,USER_0800,0
8012,709.25,BR,loja,credito,14:07,2025-05-03,USER_1431,0
8013,160.67,NG,app,debito,17:24,2025-04-08,USER_0259,0
8014,215.13,BR,app,debito,07:49,2025-02-22,USER_0206,0
8015,596.16,BR,web,debito,14:56,2025-05-15,USER_1465,0
8016,350.19,BR,app,debito,10:35,2025-04-07,USER_0962,0
8017,467.35,BR,app,debito,14:27,2025-05-12,USER_0357,0
8018,294.67,BR,app,debito,20:38,2025-03-23,USER_1328,0
8019,236.01,BR,app,pre-pago,07:39,2025-03-19,USER_0069,0
8020,359.74,BR,loja,debito,16:40,2025-03-27,USER_0119,0
8021,527.01,RU,loja,credito,11:36,2025-05-16,USER_0844,0
8022,589.79,BR,web,credito,13:27,2025-04-13,USER_0878,1
8023,636.33,BR,web,debito,18:24,2025-03-16,USER_0129,0
8024,227.9,BR,loja,debito,17:43,2025-03-09,USER_0699,0
8025,594.18,RU,app,credito,14:45,2025-04-10,USER_1939,0
8026,397.0,BR,app,credito,19:05,2025-05-08,USER_0155,0
8027,193.36,BR,app,credito,18:19,2025-03-19,USER_1187,0
8028,47.74,BR,web,debito,15:16,2025-02-28,USER_0705,0
8029,528.9,BR,loja,debito,11:38,2025-02-22,USER_1584,0
8030,326.56,BR,app,credito,21:30,2025-02-17,USER_0182,0
8031,148.32,BR,app,credito,19:45,2025-02-25,USER_0112,0
8032,90.82,BR,loja,credito,18:32,2025-04-16,USER_0100,0
8033,655.59,BR,app,credito,18:18,2025-03-27,USER_0399,0
8034,350.2,BR,app,credito,09:41,2025-04-17,USER_0500,0
8035,532.54,BR,app,credito,06:07,2025-03-26,USER_0507,0
8036,593.17,BR,loja,credito,14:02,2025-02-22,USER_0366,0
8037,555.46,BR,web,debito,10:39,2025-04-08,USER_0788,0
8038,301.06,BR,app,credito,19:01,2025-03-01,USER_0743,0
8039,319.97,NG,loja,debito,06:04,2025-05-01,USER_0410,0
8040,719.43,BR,app,debito,21:13,2025-03-15,USER_1616,0
8041,362.77,NG,app,debito,06:30,2025-04-21,USER_0046,0
8042,490.85,BR,app,credito,16:38,2025-04-21,USER_0671,0
8043,179.18,BR,loja,debito,16:02,2025-03-10,USER_0374,0
8044,299.43,US,loja,debito,14:24,2025-04-08,USER_0342,0
8045,57.72,FR,app,debito,07:37,2025-03-05,USER_1078,0
8046,561.67,BR,app,debito,16:47,2025-03-23,USER_1035,0
8047,391.71,BR,app,debito,17:32,2025-03-09,USER_1084,0
8048,247.57,US,web,debito,06:25,2025-02-20,USER_1307,0
8049,110.45,BR,app,debito,13:22,2025-05-13,USER_0938,0
8050,387.8,BR,loja,debito,18:01,2025-03-04,USER_0930,0
8051,569.71,BR,app,credito,07:27,2025-05-12,USER_1792,0
8052,247.2,BR,loja,credito,15:22,2025-03-21,USER_1684,0
8053,617.65,BR,loja,credito,07:11,2025-03-14,USER_0359,0
8054,1.08,BR,app,credito,06:34,2025-03-18,USER_1163,0
8055,110.64,BR,loja,debito,15:27,2025-03-29,USER_0541,0
8056,621.56,CN,web,pre-pago,23:37,2025-04-26,USER_0523,1
8057,686.8,BR,app,debito,17:58,2025-03-06,USER_1396,0
8058,591.61,BR,loja,credito,09:08,2025-03-07,USER_1251,0
8059,165.82,BR,app,debito,17:33,2025-03-22,USER_0031,0
8060,123.17,BR,loja,credito,21:37,2025-05-11,USER_1874,0
8061,231.87,BR,loja,debito,21:47,2025-03-08,USER_0726,0
8062,453.16,BR,loja,credito,17:17,2025-03-26,USER_1931,0
8063,597.12,BR,app,credito,09:30,2025-04-26,USER_1319,0
8064,639.37,US,loja,credito,14:00,2025-04-08,USER_1415,0
8065,489.1,BR,app,debito,19:44,2025-04-18,USER_1356,0
8066,343.02,BR,web,debito,06:45,2025-03-24,USER_0574,0
8067,600.31,BR,app,credito,16:15,2025-04-06,USER_0621,0
8068,558.13,BR,loja,credito,11:37,2025-03-06,USER_1141,0
8069,111.47,BR,loja,debito,19:46,2025-04-13,USER_1968,0
8070,589.86,BR,app,debito,11:11,2025-02-20,USER_0195,0
8071,850.87,BR,app,credito,08:02,2025-04-07,USER_0839,0
8072,302.41,BR,app,debito,07:29,2025-02-28,USER_1627,0
8073,411.5,US,loja,credito,20:05,2025-03-28,USER_1412,0
8074,929.9,BR,app,credito,10:03,2025-03-22,USER_0285,0
8075,202.76,BR,app,credito,06:29,2025-05-10,USER_0530,0
8076,285.46,BR,app,credito,07:09,2025-04-14,USER_0565,0
8077,433.08,RU,loja,debito,21:07,2025-05-12,USER_1808,0
8078,474.8,BR,app,credito,13:00,2025-05-04,USER_1243,0
8079,259.52,BR,app,credito,20:23,2025-03-26,USER_0297,0
8080,223.77,BR,loja,debito,18:15,2025-05-06,USER_1031,0
8081,5031.13,US,web,pre-pago,0:14,2025-05-10,USER_0965,1
8082,554.58,BR,web,debito,21:43,2025-04-12,USER_1912,0
8083,399.18,BR,loja,debito,07:41,2025-03-18,USER_0816,0
8084,279.55,BR,app,debito,19:21,2025-05-06,USER_0594,0
8085,201.15,BR,loja,credito,16:47,2025-02-25,USER_0632,0
8086,202.08,BR,app,credito,16:54,2025-05-07,USER_1175,0
8087,112.2,BR,loja,debito,06:16,2025-02-21,USER_0855,0
8088,303.85,BR,app,debito,11:29,2025-04-08,USER_0320,0
8089,541.5,BR,app,debito,10:37,2025-02-28,USER_1841,0
8090,564.99,BR,web,credito,17:09,2025-04-27,USER_1860,0
8091,447.14,BR,loja,debito,14:00,2025-02-22,USER_0690,0
8092,281.08,BR,web,credito,20:31,2025-04-27,USER_0699,0
8093,300.06,NG,loja,debito,12:42,2025-02-17,USER_0265,0
8094,418.61,BR,web,credito,20:40,2025-03-14,USER_1693,0
8095,576.77,BR,app,pre-pago,09:03,2025-04-10,USER_0935,0
8096,5.48,BR,app,debito,16:39,2025-05-05,USER_0405,0
8097,119.66,BR,loja,credito,07:43,2025-05-02,USER_1023,0
8098,565.5,BR,web,pre-pago,08:11,2025-02-28,USER_1691,0
8099,607.04,BR,app,debito,09:44,2025-04-16,USER_0249,0
8100,382.42,BR,web,credito,19:40,2025-04-28,USER_0278,0
8101,439.46,BR,app,credito,21:54,2025-03-07,USER_0946,0
8102,468.8,BR,app,debito,17:07,2025-04-25,USER_1292,0
8103,167.78,BR,app,debito,16:17,2025-02-28,USER_0261,0
8104,20.12,BR,app,credito,21:07,2025-03-25,USER_1789,0
8105,609.05,NG,app,debito,22:25,2025-04-02,USER_0245,1
8106,394.14,BR,web,credito,09:03,2025-04-20,USER_0696,0
8107,498.25,BR,loja,credito,21:20,2025-03-11,USER_0650,0
8108,546.48,BR,app,debito,07:59,2025-03-24,USER_0516,0
8109,494.98,BR,app,credito,16:23,2025-05-13,USER_1849,0
8110,480.95,BR,loja,debito,21:35,2025-03-29,USER_1549,0
8111,527.72,BR,loja,debito,13:25,2025-03-28,USER_0386,0
8112,294.46,BR,loja,debito,08:33,2025-04-10,USER_1286,0
8113,731.37,BR,app,credito,08:00,2025-02-26,USER_1492,0
8114,575.47,BR,app,debito,07:51,2025-04-15,USER_0586,0
8115,215.97,BR,loja,credito,11:31,2025-04-01,USER_0477,0
8116,251.68,BR,loja,credito,14:52,2025-05-12,USER_1521,0
8117,362.55,BR,app,debito,12:27,2025-02-17,USER_0018,0
8118,385.77,BR,loja,debito,13:38,2025-05-13,USER_0661,0
8119,372.03,BR,web,debito,10:00,2025-03-06,USER_1395,0
8120,344.29,BR,app,debito,11:01,2025-03-02,USER_0763,0
8121,384.89,BR,loja,debito,21:42,2025-03-19,USER_0010,0
8122,348.85,BR,loja,pre-pago,17:13,2025-04-10,USER_0364,0
8123,440.59,BR,app,debito,09:27,2025-05-17,USER_0556,0
8124,263.72,BR,loja,debito,16:40,2025-03-06,USER_0118,0
8125,167.7,BR,web,credito,08:29,2025-04-07,USER_0838,0
8126,562.55,BR,app,debito,17:54,2025-05-01,USER_0256,0
8127,335.5,BR,app,credito,16:48,2025-03-28,USER_1135,0
8128,514.97,BR,loja,credito,09:01,2025-03-08,USER_0485,0
8129,405.31,BR,app,credito,21:44,2025-04-17,USER_1844,0
8130,410.59,BR,app,credito,12:16,2025-03-02,USER_1892,0
8131,506.12,BR,web,credito,09:38,2025-05-16,USER_0993,0
8132,364.27,BR,app,pre-pago,14:10,2025-02-24,USER_0849,1
8133,310.58,BR,loja,debito,12:30,2025-03-07,USER_0209,0
8134,224.83,BR,app,credito,11:08,2025-02-23,USER_0832,0
8135,318.13,BR,app,credito,21:16,2025-04-04,USER_1004,0
8136,224.44,BR,app,debito,12:13,2025-04-10,USER_0150,0
8137,24.67,US,app,credito,20:51,2025-04-08,USER_0329,0
8138,163.01,BR,app,credito,14:18,2025-02-24,USER_0110,0
8139,283.35,BR,app,credito,12:48,2025-04-27,USER_1800,0
8140,262.8,BR,loja,credito,15:37,2025-02-23,USER_1221,0
8141,191.4,BR,web,credito,08:02,2025-05-01,USER_0645,0
8142,107.41,BR,app,credito,13:15,2025-02-28,USER_1884,0
8143,305.22,BR,loja,credito,13:31,2025-04-17,USER_1113,0
8144,494.47,BR,app,debito,14:00,2025-05-04,USER_0739,0
8145,77.0,BR,web,debito,19:25,2025-04-25,USER_1393,1
8146,592.36,BR,loja,debito,07:31,2025-05-09,USER_1846,0
8147,290.88,BR,loja,credito,21:09,2025-05-02,USER_0678,0
8148,565.62,BR,app,credito,16:43,2025-02-17,USER_0430,0
8149,261.93,BR,loja,credito,11:44,2025-04-20,USER_0784,0
8150,274.16,BR,web,debito,17:10,2025-03-09,USER_0604,0
8151,189.96,BR,loja,debito,08:27,2025-03-18,USER_0784,0
8152,304.29,BR,loja,credito,16:13,2025-03-17,USER_0613,0
8153,546.51,BR,app,credito,07:04,2025-04-06,USER_1864,0
8154,662.01,BR,app,credito,12:29,2025-04-18,USER_1976,0
8155,469.2,BR,app,debito,15:56,2025-03-31,USER_1734,0
8156,532.31,BR,app,debito,10:59,2025-03-18,USER_0697,0
8157,420.16,BR,app,debito,07:38,2025-03-01,USER_0656,0
8158,600.9,BR,app,debito,11:49,2025-03-03,USER_0445,0
8159,425.27,BR,app,credito,15:41,2025-04-03,USER_0885,0
8160,608.18,BR,loja,debito,20:57,2025-04-18,USER_1514,0
8161,529.87,BR,loja,credito,09:11,2025-05-15,USER_1053,0
8162,126.82,BR,app,debito,06:38,2025-03-22,USER_0835,0
8163,803.64,BR,loja,credito,21:45,2025-03-11,USER_1671,0
8164,688.9,BR,web,credito,10:06,2025-03-05,USER_1568,0
8165,179.19,BR,loja,pre-pago,06:18,2025-03-24,USER_1644,0
8166,43.89,BR,app,debito,16:31,2025-03-17,USER_0922,0
8167,405.32,BR,web,credito,13:44,2025-04-11,USER_0068,0
8168,403.96,BR,app,debito,09:23,2025-04-12,USER_1625,0
8169,468.4,BR,loja,credito,15:10,2025-05-12,USER_1179,0
8170,99.0,BR,web,debito,10:53,2025-04-28,USER_1463,0
8171,373.51,BR,app,credito,20:59,2025-04-07,USER_1789,0
8172,572.15,BR,web,debito,14:15,2025-02-18,USER_1173,1
8173,237.47,BR,loja,credito,06:20,2025-05-11,USER_1515,0
8174,421.25,BR,web,debito,20:35,2025-04-18,USER_0644,0
8175,167.11,BR,loja,credito,08:50,2025-04-11,USER_1851,0
8176,373.42,BR,app,credito,07:45,2025-03-05,USER_1311,0
8177,125.34,BR,loja,debito,07:51,2025-04-04,USER_0395,0
8178,504.38,BR,loja,debito,13:32,2025-03-01,USER_1427,0
8179,413.71,BR,loja,debito,15:24,2025-04-24,USER_0703,0
8180,684.56,BR,web,debito,19:41,2025-02-26,USER_0706,0
8181,51.33,BR,app,credito,14:15,2025-02-28,USER_0131,0
8182,561.95,BR,loja,debito,18:03,2025-03-16,USER_0237,0
8183,774.69,BR,app,debito,06:31,2025-04-12,USER_1451,0
8184,148.19,BR,app,debito,10:57,2025-04-30,USER_1211,0
8185,207.37,BR,web,debito,15:20,2025-02-17,USER_2000,0
8186,687.4,BR,app,debito,21:41,2025-05-14,USER_1005,0
8187,565.73,BR,loja,debito,08:45,2025-03-21,USER_1893,0
8188,784.96,BR,app,credito,10:31,2025-03-04,USER_0089,0
8189,336.45,BR,app,debito,07:11,2025-04-12,USER_1888,0
8190,301.93,BR,app,credito,15:50,2025-05-02,USER_0116,0
8191,536.49,BR,web,debito,19:18,2025-05-10,USER_1662,0
8192,440.36,BR,app,debito,10:50,2025-03-19,USER_0766,0
8193,420.57,BR,loja,credito,12:21,2025-03-16,USER_0956,0
8194,339.29,BR,app,debito,07:22,2025-05-06,USER_1838,0
8195,877.5,BR,loja,debito,16:42,2025-05-06,USER_0177,0
8196,61.76,BR,app,debito,08:23,2025-03-02,USER_0781,0
8197,510.4,BR,app,debito,16:30,2025-02-21,USER_0964,0
8198,128.2,US,app,credito,18:49,2025-03-25,USER_0757,0
8199,508.15,BR,app,credito,18:40,2025-03-05,USER_0114,0
8200,108.21,BR,app,credito,17:16,2025-04-12,USER_0623,0
8201,768.39,BR,loja,credito,14:12,2025-02-28,USER_1961,0
8202,565.97,RU,web,debito,07:49,2025-03-03,USER_1165,0
8203,782.48,BR,web,debito,22:24,2025-04-13,USER_0298,1
8204,312.59,BR,loja,credito,12:37,2025-03-09,USER_0033,0
8205,271.15,BR,loja,debito,10:48,2025-04-27,USER_0509,0
8206,583.04,BR,app,debito,20:52,2025-03-05,USER_0789,0
8207,648.97,US,app,credito,17:15,2025-03-14,USER_0152,0
8208,316.39,BR,loja,debito,18:56,2025-04-18,USER_0304,0
8209,245.26,BR,loja,debito,21:42,2025-04-25,USER_0887,0
8210,188.69,BR,app,credito,06:44,2025-05-10,USER_1615,0
8211,328.72,BR,web,credito,21:43,2025-02-27,USER_0501,0
8212,1071.81,BR,app,debito,11:58,2025-03-02,USER_1841,1
8213,415.65,BR,web,credito,09:20,2025-04-16,USER_0599,0
8214,283.47,BR,web,debito,10:45,2025-04-01,USER_1366,0
8215,693.95,BR,app,credito,14:40,2025-03-20,USER_1098,0
8216,213.15,BR,app,credito,08:03,2025-04-08,USER_0475,0
8217,254.92,BR,app,debito,18:58,2025-04-11,USER_0042,0
8218,31.25,BR,loja,credito,12:23,2025-05-12,USER_0146,0
8219,444.63,BR,app,debito,09:58,2025-05-15,USER_0833,0
8220,579.91,BR,loja,credito,15:35,2025-05-05,USER_0842,0
8221,715.7,NG,app,credito,19:54,2025-03-04,USER_1965,0
8222,567.63,BR,app,credito,09:56,2025-03-12,USER_1426,0
8223,625.85,BR,app,credito,06:08,2025-03-15,USER_1436,0
8224,313.5,US,loja,credito,09:04,2025-02-19,USER_1051,0
8225,432.42,BR,loja,credito,17:42,2025-05-08,USER_0088,0
8226,295.78,BR,app,debito,17:18,2025-04-09,USER_0368,0
8227,242.06,BR,app,credito,21:17,2025-03-17,USER_0682,0
8228,343.92,BR,web,debito,10:14,2025-03-06,USER_1413,0
8229,586.24,BR,app,credito,15:34,2025-03-17,USER_1843,0
8230,331.85,BR,loja,credito,11:50,2025-04-08,USER_1274,0
8231,58.4,BR,loja,debito,13:41,2025-02-18,USER_1194,0
8232,5170.81,US,web,pre-pago,3:23,2025-05-02,USER_1011,1
8233,654.59,BR,loja,credito,15:07,2025-04-17,USER_0996,0
8234,74.44,BR,app,credito,15:07,2025-04-02,USER_1803,0
8235,100.78,BR,loja,credito,17:03,2025-04-10,USER_1082,0
8236,841.19,BR,app,credito,20:11,2025-04-18,USER_1315,0
8237,198.94,BR,app,credito,20:48,2025-04-22,USER_1128,0
8238,373.5,BR,loja,credito,13:42,2025-03-19,USER_1432,0
8239,221.39,BR,loja,credito,19:42,2025-03-17,USER_0599,0
8240,375.15,BR,app,credito,12:25,2025-04-30,USER_0749,0
8241,438.83,BR,web,credito,12:46,2025-03-14,USER_0476,0
8242,364.32,BR,app,credito,07:40,2025-04-22,USER_1355,0
8243,381.13,BR,web,debito,13:17,2025-03-17,USER_1622,0
8244,577.78,US,app,credito,14:09,2025-02-28,USER_1359,0
8245,236.6,BR,web,credito,08:23,2025-05-03,USER_1192,0
8246,501.1,BR,app,credito,18:03,2025-04-06,USER_0464,0
8247,78.74,BR,app,debito,21:58,2025-05-11,USER_0980,0
8248,255.62,BR,loja,debito,13:29,2025-04-03,USER_0636,0
8249,842.77,BR,app,credito,19:14,2025-03-30,USER_0687,0
8250,104.48,BR,web,credito,14:51,2025-05-15,USER_1139,0
8251,475.6,BR,loja,debito,19:40,2025-04-24,USER_1763,0
8252,359.11,BR,loja,credito,16:55,2025-04-08,USER_1759,0
8253,135.47,RU,web,debito,17:34,2025-03-27,USER_0318,0
8254,915.53,BR,web,credito,10:31,2025-02-21,USER_1556,1
8255,600.03,BR,app,credito,20:15,2025-03-18,USER_1456,0
8256,962.12,BR,loja,credito,08:32,2025-05-17,USER_0243,0
8257,651.25,BR,app,debito,06:08,2025-02-20,USER_1387,0
8258,485.22,US,app,credito,10:35,2025-04-20,USER_0687,0
8259,113.96,BR,loja,credito,06:41,2025-02-23,USER_0582,0
8260,388.92,BR,web,debito,20:51,2025-04-06,USER_0735,0
8261,39.26,BR,web,credito,15:41,2025-04-01,USER_1375,0
8262,223.33,BR,loja,credito,17:30,2025-04-22,USER_0008,0
8263,497.0,BR,app,debito,15:22,2025-04-07,USER_1403,0
8264,587.25,BR,loja,debito,17:12,2025-02-28,USER_1228,0
8265,593.13,CN,app,credito,15:50,2025-05-15,USER_1782,0
8266,514.49,BR,web,debito,19:20,2025-03-02,USER_1376,0
8267,189.43,BR,app,credito,19:15,2025-04-18,USER_0541,0
8268,412.41,BR,loja,credito,21:52,2025-04-23,USER_0545,0
8269,368.38,BR,loja,credito,06:34,2025-04-09,USER_0532,0
8270,434.6,BR,loja,credito,10:59,2025-03-26,USER_1657,0
8271,413.57,BR,loja,credito,08:15,2025-03-27,USER_1630,0
8272,275.43,BR,web,debito,21:00,2025-03-01,USER_1413,0
8273,241.75,BR,app,debito,13:13,2025-03-06,USER_1036,0
8274,317.54,BR,web,credito,15:39,2025-04-24,USER_1392,0
8275,359.28,BR,loja,credito,18:46,2025-04-18,USER_0700,0
8276,212.2,BR,loja,debito,07:18,2025-03-22,USER_0588,0
8277,462.92,BR,app,debito,11:05,2025-03-19,USER_1953,0
8278,186.87,BR,app,credito,07:57,2025-04-25,USER_0962,0
8279,582.8,US,app,debito,08:35,2025-04-07,USER_0607,0
8280,202.29,BR,web,credito,17:52,2025-02-25,USER_0493,0
8281,277.03,BR,loja,debito,14:09,2025-03-03,USER_1159,0
8282,283.91,BR,loja,credito,13:43,2025-02-28,USER_0810,0
8283,324.34,BR,loja,credito,10:21,2025-05-02,USER_0372,0
8284,719.03,BR,loja,pre-pago,15:13,2025-03-14,USER_0686,0
8285,786.87,BR,web,debito,5:00,2025-04-06,USER_0028,1
8286,193.83,BR,app,credito,11:01,2025-02-18,USER_1359,0
8287,170.51,BR,app,credito,21:29,2025-04-19,USER_0017,0
8288,356.64,BR,web,debito,08:47,2025-03-23,USER_0991,0
8289,41.32,BR,loja,credito,11:54,2025-05-11,USER_1471,0
8290,595.01,BR,web,credito,10:26,2025-04-01,USER_0690,0
8291,608.43,BR,loja,debito,09:03,2025-05-16,USER_0516,0
8292,150.85,BR,loja,debito,15:40,2025-03-24,USER_0205,0
8293,379.68,BR,web,debito,06:41,2025-05-10,USER_0525,0
8294,231.91,BR,web,debito,08:15,2025-02-21,USER_1871,0
8295,300.3,BR,web,credito,06:08,2025-04-12,USER_1741,0
8296,226.63,BR,loja,credito,21:08,2025-03-20,USER_1405,0
8297,325.86,BR,web,credito,16:45,2025-04-12,USER_0676,0
8298,337.83,BR,loja,debito,18:48,2025-02-21,USER_0909,0
8299,109.05,BR,loja,credito,19:12,2025-04-23,USER_0011,0
8300,265.75,BR,app,credito,14:39,2025-04-29,USER_1267,0
8301,728.33,BR,app,credito,07:11,2025-03-20,USER_1253,0
8302,227.38,BR,app,debito,08:34,2025-03-22,USER_1519,0
8303,238.79,BR,loja,credito,13:23,2025-03-29,USER_1061,0
8304,9.66,BR,loja,debito,15:26,2025-03-29,USER_1406,0
8305,56.32,BR,web,credito,10:57,2025-04-07,USER_0846,0
8306,6.63,BR,app,credito,15:57,2025-04-30,USER_0885,0
8307,560.02,BR,loja,debito,16:24,2025-05-13,USER_0659,0
8308,698.74,BR,web,debito,18:18,2025-03-08,USER_1306,0
